PassengerID,TrainName,Name,Gender,Age,Profession,Class,TicketPrice,TrainCar,SeatNumber,MaritalStatus,NumberOfChildren,CompanionCount,BaggageWeight,MealPreference,Station,ArrivalTime,DepartureTime,who,FamilySize
7672,Shalimar Express,Amir Saeed Khan,Male,53,Farmer,Economy,3588,Coach-6,S-29,Married,1,2,28.41,Karahi,Kasur Jn.,7:40,8:20,Male,4
7673,Shalimar Express,Sara Hussain Sheikh,Female,13,Teacher,AC Business,6888,Coach-9,S-55,Single,4,,14.27,Karahi,Lodhran Jn.,15:57,15:59,Child,8
7674,Shalimar Express,Hira Raza Malik,Male,50,Police Officer,Economy,3588,Coach-17,S-82,Married,2,3,28.48,Biryani,Kot Lakhpat,6:43,6:45,Male,6
7675,Shalimar Express,Zain Nawaz Malik,Female,48,Engineer,Economy,3588,Coach-1,S-81,Married,0,1,49.11,Karahi,Dera Nawab Sahib,17:43,17:45,Female,2
7676,Shalimar Express,Sara Asghar Qureshi,Female,39,Student,Economy,6888,Coach-2,S-32,Single,0,4,11.23,Karahi,Lodhran Jn.,15:57,15:59,Female,4
7677,Shalimar Express,Amir Asghar Bhatti,Female,48,Soldier,AC Business,3588,Coach-17,S-85,Married,3,1,44.26,Daal Chaawal,Murad Chishti,11:53,11:55,Female,5
7678,Shalimar Express,Hira Jamal Bhatti,Male,18,Artist,AC Business,6888,Coach-7,S-90,Married,4,1,44.03,Karahi,Basirpur,10:03,10:05,Male,6
7679,Shalimar Express,Zain Iqbal Qureshi,Male,41,Doctor,AC Business,3588,Coach-15,S-9,Single,2,1,14.14,Biryani,Sadikabad,19:54,19:56,Male,3
7680,Shalimar Express,Fatima Saeed Rana,Male,49,Student,Economy,3588,Coach-15,S-68,Single,2,0,46.98,Daal Chaawal,Tando Adam,3:56,3:58,Male,2
7681,Shalimar Express,Zain Murtaza Chaudhry,Female,55,Artist,AC Business,6888,Coach-18,S-69,Married,0,1,31.44,Daal Chaawal,Murad Chishti,11:53,11:55,Female,2
7682,Shalimar Express,Ali Jamal Bhatti,Male,75,Artist,AC Business,3588,Coach-11,S-44,Married,4,2,36.1,Paratha Roll,Hyderabad Jn,4:50,5:00,Male,7
7683,Shalimar Express,Zain Iqbal Sheikh,Male,39,Police Officer,AC Business,3588,Coach-20,S-31,Married,3,2,34.21,Paratha Roll,Walton,6:32,6:34,Male,6
7684,Shalimar Express,Hira Asghar Malik,Female,54,Soldier,AC Business,3588,Coach-4,S-72,Married,3,1,18.86,Biryani,Mir Pur Mathelo,20:47,20:49,Female,5
7685,Shalimar Express,Zain Nawaz Chaudhry,Female,,Doctor,Economy,3588,Coach-12,S-8,Married,4,3,44.95,Biryani,Mir Pur Mathelo,20:47,20:49,Female,8
7686,Shalimar Express,Bilal Murtaza Siddiqui,Female,36,Police Officer,Economy,3588,Coach-6,S-52,Single,2,1,38.04,Biryani,Basirpur,10:03,10:05,Female,3
7687,Shalimar Express,Zain Fahad Jutt,Female,39,Businessperson,AC Business,6888,Coach-13,S-24,Married,4,3,25.83,Karahi,Haveli Wasawewala,10:30,10:32,Female,8
7688,Shalimar Express,Sara Nawaz Khan,Female,41,Engineer,AC Business,3588,Coach-19,S-52,Married,0,4,22.42,Nihari,Samasata Jn.,16:40,17:05,Female,5
7689,Shalimar Express,Zain Nawaz Qureshi,Male,75,Businessperson,AC Business,3588,Coach-20,S-17,Single,4,4,30.11,Nihari,Khanpur Jn.,18:55,19:00,Male,8
7690,Shalimar Express,Ayesha Hussain Jutt,Male,51,Student,Economy,3588,Coach-5,S-15,Married,1,3,34.38,Biryani,Kot Lakhpat,6:43,6:45,Male,5
7691,Shalimar Express,Amir Hussain Qureshi,Female,65,Soldier,AC Business,6888,Coach-5,S-79,Married,0,0,31.44,Karahi,Mahrabpur,0:11,0:13,Female,1
7692,Shalimar Express,Hira Nawaz Qureshi,Female,6,Artist,Economy,3588,Coach-15,S-80,Single,1,2,45.75,Nihari,Walton,6:32,6:34,Child,3
7693,Shalimar Express,Noor Saeed Malik,Female,69,Doctor,AC Business,3588,Coach-13,S-18,Single,2,2,41.16,Paratha Roll,Rohri Jn.,22:35,23:00,Female,4
7694,Shalimar Express,Ahmed Hussain Malik,Female,73,Artist,Economy,6888,Coach-1,S-1,Single,1,1,20.17,Daal Chaawal,Walton,6:32,6:34,Female,2
7695,Shalimar Express,Fatima Nawaz Rana,Female,58,Student,Economy,3588,Coach-1,S-38,Married,3,0,23.8,Nihari,Walton,6:32,6:34,Female,4
7696,Shalimar Express,Hira Nawaz Sheikh,Male,10,Lawyer,Economy,3588,Coach-7,S-40,Married,4,0,29.8,Daal Chaawal,Tando Adam,3:56,3:58,Child,5
7697,Shalimar Express,Zain Hussain Chaudhry,Female,31,Businessperson,Economy,3588,Coach-9,S-24,Married,3,3,46.78,Paratha Roll,Khanpur Jn.,18:55,19:00,Female,7
7698,Shalimar Express,Zain Fahad Sheikh,Male,56,Farmer,AC Business,3588,Coach-2,S-44,Single,4,4,39.28,Biryani,Landhi Jn.,7:10,7:12,Male,8
7699,Shalimar Express,Zain Rizwan Chaudhry,Male,43,Student,AC Business,6888,Coach-3,S-87,Single,1,2,37.9,Nihari,Lahore Jn.,-,6:15,Male,3
7700,Shalimar Express,Ali Asghar Rana,Female,75,Businessperson,Economy,3588,Coach-17,S-69,Single,2,2,48.86,Biryani,Murad Chishti,11:53,11:55,Female,4
7701,Shalimar Express,Ahmed Rizwan Rana,Male,46,Student,Economy,6888,Coach-9,S-26,Single,3,3,48.71,Karahi,Mahrabpur,0:11,0:13,Male,6
7702,Shalimar Express,Ayesha Raza Khan,Male,67,Student,AC Business,3588,Coach-2,S-62,Single,2,3,24.7,Paratha Roll,Dera Nawab Sahib,17:43,17:45,Male,5
7703,Shalimar Express,Hira Jamal Qureshi,Female,60,Farmer,Economy,6888,Coach-7,S-27,Single,1,0,26.07,Paratha Roll,Mandi Burewala,12:55,13:00,Female,1
7704,Shalimar Express,Hira Asghar Khan,Female,60,Farmer,AC Business,6888,Coach-7,S-97,Single,3,0,31.65,Daal Chaawal,Hyderabad Jn,4:50,5:00,Female,3
7705,Shalimar Express,Sara Jamal Butt,Male,75,Student,AC Business,6888,Coach-15,S-6,Married,3,1,24.38,Daal Chaawal,Basirpur,10:03,10:05,Male,5
7706,Shalimar Express,Hira Asghar Siddiqui,Female,23,Engineer,AC Business,6888,Coach-9,S-81,Single,3,0,18.73,Daal Chaawal,Khanpur Jn.,18:55,19:00,Female,3
7707,Shalimar Express,Ayesha Saeed Chaudhry,Male,10,Doctor,Economy,6888,Coach-6,S-30,Married,4,2,32.38,Biryani,Dera Nawab Sahib,17:43,17:45,Child,7
7708,Shalimar Express,Ali Saeed Rana,Female,76,Engineer,Economy,3588,Coach-15,S-90,Married,3,4,43.75,Biryani,Haveli Wasawewala,10:30,10:32,Female,8
7709,Shalimar Express,Bilal Hussain Malik,Female,53,Farmer,Economy,6888,Coach-16,S-8,Single,4,1,47.56,Biryani,Basirpur,10:03,10:05,Female,5
7710,Shalimar Express,Zain Nawaz Rana,Female,65,Teacher,AC Business,3588,Coach-18,S-98,Single,0,4,11.73,Paratha Roll,Mandi Burewala,12:55,13:00,Female,4
7711,Shalimar Express,Bilal Hussain Jutt,Male,77,Businessperson,Economy,3588,Coach-16,S-18,Married,1,3,23.42,Biryani,Rohri Jn.,22:35,23:00,Male,5
7712,Shalimar Express,Amir Iqbal Siddiqui,Female,28,Businessperson,Economy,6888,Coach-3,S-100,Married,4,2,40.33,Daal Chaawal,Nawabshah Jn.,2:26,2:28,Female,7
7713,Shalimar Express,Ahmed Jamal Malik,Male,13,Farmer,Economy,3588,Coach-19,S-97,Married,3,,20.53,Daal Chaawal,,22:35,23:00,Child,6
7714,Shalimar Express,Ali Hussain Jutt,Female,21,Engineer,Economy,6888,Coach-18,S-76,Married,0,4,33.7,Biryani,Bhiria Road,0:44,0:46,Female,5
7715,Shalimar Express,Hira Fahad Qureshi,Female,63,Engineer,Economy,6888,Coach-17,S-74,Single,3,2,13.62,Karahi,Mir Pur Mathelo,20:47,20:49,Female,5
7716,Shalimar Express,Zain Hussain Bhatti,Female,75,Businessperson,Economy,6888,Coach-17,S-89,Single,0,4,42.29,Daal Chaawal,Nawabshah Jn.,2:26,2:28,Female,4
7717,Shalimar Express,Fatima Nawaz Jutt,Male,67,Businessperson,Economy,3588,Coach-14,S-59,Single,0,2,14.62,Nihari,Usmanwala,8:58,9:00,Male,2
7718,Shalimar Express,Noor Raza Rana,Male,71,Artist,AC Business,3588,Coach-3,S-14,Single,3,2,38.57,Nihari,Rohri Jn.,22:35,23:00,Male,5
7719,Shalimar Express,Hira Nawaz Butt,Male,41,Student,Economy,6888,Coach-10,S-54,Single,4,0,42.92,Karahi,Sadikabad,19:54,19:56,Male,4
7720,Shalimar Express,Ali Fahad Butt,Male,44,Teacher,Economy,3588,Coach-5,S-61,Single,0,1,16.11,Nihari,Haveli Wasawewala,10:30,10:32,Male,1
7721,Shalimar Express,Hira Fahad Khan,Female,75,Doctor,AC Business,3588,Coach-16,S-35,Married,3,0,24.68,Nihari,Lodhran Jn.,15:57,15:59,Female,4
7722,Shalimar Express,Sara Nawaz Chaudhry,Male,34,Farmer,AC Business,6888,Coach-13,S-25,Single,1,2,45.82,Nihari,Liaquatpur,18:16,18:18,Male,3
7723,Shalimar Express,Ali Rizwan Khan,Female,16,Artist,AC Business,6888,Coach-20,S-82,Single,0,4,41.45,Karahi,Liaquatpur,18:16,18:18,Child,4
7724,Shalimar Express,Sara Iqbal Malik,Female,40,Teacher,AC Business,3588,Coach-7,S-13,Single,1,2,22.78,Paratha Roll,Nawabshah Jn.,2:26,2:28,Female,3
7725,Shalimar Express,Noor Asghar Qureshi,Female,71,Doctor,Economy,3588,Coach-16,S-62,Single,4,1,30.31,Daal Chaawal,Kasur Jn.,7:40,8:20,Female,5
7726,Shalimar Express,Fatima Jamal Butt,Male,10,Lawyer,AC Business,3588,Coach-11,S-42,Married,2,0,29.98,Paratha Roll,Samasata Jn.,16:40,17:05,Child,3
7727,Shalimar Express,Zain Iqbal Butt,Male,61,Farmer,AC Business,3588,Coach-4,S-59,Married,4,4,44.64,Karahi,Vihari,13:35,13:40,Male,9
7728,Shalimar Express,Bilal Nawaz Jutt,Female,46,Student,AC Business,6888,Coach-5,S-1,Single,2,1,15.9,Karahi,Haveli Wasawewala,10:30,10:32,Female,3
7729,Shalimar Express,Noor Jamal Sheikh,Female,50,Artist,AC Business,6888,Coach-6,S-51,Single,1,3,21.6,Paratha Roll,Karore Pakka,15:10,15:15,Female,4
7730,Shalimar Express,Ahmed Raza Malik,Male,68,Businessperson,Economy,3588,Coach-20,S-13,Single,0,2,41.45,Biryani,Gagoo,12:38,12:40,Male,2
7731,Shalimar Express,Zain Raza Siddiqui,Female,8,Businessperson,AC Business,3588,Coach-11,S-56,Single,4,3,22.9,Biryani,Ghotki,21:21,21:23,Child,7
7732,Shalimar Express,Hira Rizwan Jutt,Female,67,Lawyer,AC Business,3588,Coach-11,S-20,Single,3,4,32.09,Karahi,Jamrani Wah,15:37,15:39,Female,7
7733,Shalimar Express,Ahmed Iqbal Chaudhry,Male,9,Businessperson,Economy,3588,Coach-1,S-95,Married,1,0,13.65,Nihari,Dera Nawab Sahib,17:43,17:45,Child,2
7734,Shalimar Express,Ayesha Iqbal Qureshi,Female,47,Student,Economy,3588,Coach-7,S-49,Married,4,1,37.48,Daal Chaawal,Shahdad Pur,3:27,3:29,Female,6
7735,Shalimar Express,Sara Hussain Siddiqui,Male,10,Police Officer,Economy,3588,Coach-10,S-67,Married,3,1,12.38,Nihari,Dera Nawab Sahib,17:43,17:45,Child,5
7736,Shalimar Express,Bilal Murtaza Butt,Male,67,Artist,AC Business,6888,Coach-11,S-98,Single,3,2,26.04,Biryani,Mubarakpur,17:25,17:27,Male,5
7737,Shalimar Express,Sara Fahad Jutt,Female,20,Police Officer,Economy,6888,Coach-5,S-88,Single,1,2,43.88,Paratha Roll,Mir Pur Mathelo,20:47,20:49,Female,3
7738,Shalimar Express,Hira Fahad Butt,Female,56,Artist,Economy,3588,Coach-20,S-9,Single,3,4,11.13,Biryani,Karachi Cantt,8:10,8:25,Female,7
7739,Shalimar Express,Amir Iqbal Siddiqui,Male,55,Police Officer,Economy,3588,Coach-4,S-79,Single,1,1,36.15,Nihari,Nawabshah Jn.,2:26,2:28,Male,2
7740,Shalimar Express,Ayesha Nawaz Khan,Male,25,Artist,Economy,3588,Coach-13,S-7,Single,4,2,18.57,Daal Chaawal,Mailsi,14:25,14:30,Male,6
7741,Shalimar Express,Bilal Saeed Chaudhry,Male,79,Student,Economy,6888,Coach-14,S-63,Married,3,1,44.11,Daal Chaawal,Mubarakpur,17:25,17:27,Male,5
7742,Shalimar Express,Bilal Asghar Malik,Female,68,Farmer,AC Business,3588,Coach-9,S-1,Single,1,0,43.8,Biryani,Walton,6:32,6:34,Female,1
7743,Shalimar Express,Ayesha Saeed Siddiqui,Male,10,Police Officer,Economy,6888,Coach-6,S-46,Single,1,0,18.88,Biryani,Mahrabpur,0:11,0:13,Child,1
7744,Shalimar Express,Zain Nawaz Khan,Male,66,Teacher,AC Business,3588,Coach-10,S-88,Single,1,1,35.49,Biryani,Mandi Ahmadabad,9:41,9:43,Male,2
7745,Shalimar Express,Zain Asghar Butt,Male,71,Artist,Economy,3588,Coach-11,S-41,Married,3,4,38.76,Nihari,Mir Pur Mathelo,20:47,20:49,Male,8
7746,Shalimar Express,Ahmed Fahad Chaudhry,Female,54,Engineer,Economy,3588,Coach-8,S-46,Single,2,4,39.35,Nihari,Arif Wala,12:10,12:15,Female,6
7747,Shalimar Express,Fatima Murtaza Malik,Male,30,Police Officer,AC Business,3588,Coach-16,S-10,Married,4,0,13.36,Biryani,Vihari,13:35,13:40,Male,5
7748,Shalimar Express,Amir Raza Bhatti,Female,19,Soldier,Economy,6888,Coach-6,S-9,Single,0,1,39.07,Biryani,Machhian Wala,13:15,13:17,Female,1
7749,Shalimar Express,Zain Iqbal Jutt,Male,57,Artist,AC Business,3588,Coach-16,S-58,Single,3,3,13.41,Nihari,Ghotki,21:21,21:23,Male,6
7750,Shalimar Express,Bilal Iqbal Jutt,Male,6,Police Officer,Economy,6888,Coach-6,S-1,Single,0,0,19.36,Daal Chaawal,Khanpur Jn.,18:55,19:00,Child,0
7751,Shalimar Express,Bilal Fahad Chaudhry,Male,29,Businessperson,AC Business,3588,Coach-2,S-62,Single,1,2,46.07,Nihari,Hyderabad Jn,4:50,5:00,Male,3
7752,Shalimar Express,Fatima Murtaza Bhatti,Female,58,Soldier,AC Business,6888,Coach-8,S-99,Single,4,4,20.49,Biryani,Nur Shah,14:03,14:05,Female,8
7753,Shalimar Express,Sara Iqbal Rana,Female,74,Student,Economy,3588,Coach-6,S-39,Single,1,0,38.95,Biryani,Lodhran Jn.,15:57,15:59,Female,1
7754,Shalimar Express,Zain Rizwan Jutt,Male,16,Artist,AC Business,6888,Coach-16,S-29,Single,2,4,17.26,Daal Chaawal,Khudian,8:45,8:47,Child,6
7755,Shalimar Express,Fatima Fahad Malik,Male,47,Lawyer,AC Business,3588,Coach-20,S-26,Married,2,3,22.49,Biryani,Gagoo,12:38,12:40,Male,6
7756,Shalimar Express,Zain Iqbal Butt,Male,47,Lawyer,AC Business,6888,Coach-10,S-11,Married,3,3,32.56,Nihari,Gagoo,12:38,12:40,Male,7
7757,Shalimar Express,Ahmed Hussain Malik,Female,57,Lawyer,AC Business,3588,Coach-5,S-84,Married,1,3,45.14,Biryani,Walton,6:32,6:34,Female,5
7758,Shalimar Express,Bilal Fahad Jutt,Male,76,Businessperson,AC Business,3588,Coach-12,S-44,Single,2,0,23.8,Biryani,Arif Wala,12:10,12:15,Male,2
7759,Shalimar Express,Hira Hussain Rana,Female,17,Lawyer,Economy,3588,Coach-18,S-5,Single,2,0,29.36,Daal Chaawal,Lodhran Jn.,15:57,15:59,Child,2
7760,Shalimar Express,Sara Saeed Khan,Male,8,Police Officer,AC Business,3588,Coach-12,S-25,Married,4,3,27.95,Paratha Roll,Vihari,13:35,13:40,Child,8
7761,Shalimar Express,Sara Rizwan Rana,Female,55,Student,AC Business,3588,Coach-17,S-92,Married,3,1,37.78,Karahi,Lodhran Jn.,15:57,15:59,Female,5
7762,Shalimar Express,Amir Iqbal Rana,Male,75,Businessperson,AC Business,6888,Coach-16,S-64,Single,4,1,35.19,Karahi,Karachi Cantt,8:10,8:25,Male,5
7763,Shalimar Express,Hira Rizwan Siddiqui,Female,50,Lawyer,Economy,6888,Coach-17,S-55,Single,4,4,10.57,Daal Chaawal,Samasata Jn.,16:40,17:05,Female,8
7764,Shalimar Express,Zain Iqbal Sheikh,Female,58,Doctor,Economy,3588,Coach-18,S-12,Single,0,,24.59,Daal Chaawal,Pakpattan,11:20,11:35,Female,2
7765,Shalimar Express,Noor Nawaz Khan,Female,9,Teacher,AC Business,3588,Coach-1,S-26,Single,2,2,12.82,Biryani,Liaquatpur,18:16,18:18,Child,4
7766,Shalimar Express,Ahmed Rizwan Chaudhry,Male,51,Lawyer,Economy,6888,Coach-6,S-85,Married,1,3,26.5,Daal Chaawal,Mahrabpur,0:11,0:13,Male,5
7767,Shalimar Express,Ali Murtaza Khan,Male,52,Soldier,AC Business,3588,Coach-19,S-22,Single,1,4,27.11,Daal Chaawal,Ghotki,21:21,21:23,Male,5
7768,Shalimar Express,Bilal Asghar Bhatti,Male,29,Artist,Economy,3588,Coach-6,S-82,Married,3,0,43.28,Paratha Roll,Lodhran Jn.,15:57,15:59,Male,4
7769,Shalimar Express,Ahmed Raza Rana,Female,16,Soldier,Economy,6888,Coach-8,S-89,Single,1,1,29.31,Daal Chaawal,Kot Lakhpat,6:43,6:45,Child,2
7770,Shalimar Express,Ali Raza Jutt,Female,34,Soldier,Economy,6888,Coach-12,S-85,Married,1,3,26.57,Biryani,Liaquatpur,18:16,18:18,Female,5
7771,Shalimar Express,Zain Raza Siddiqui,Male,18,Lawyer,AC Business,6888,Coach-11,S-67,Married,4,3,18.4,Biryani,Mandi Burewala,12:55,13:00,Male,8
7772,Shalimar Express,Ahmed Saeed Jutt,Female,68,Police Officer,AC Business,3588,Coach-19,S-90,Single,2,3,44.19,Biryani,Dera Nawab Sahib,17:43,17:45,Female,5
7773,Shalimar Express,Ali Hussain Qureshi,Male,10,Student,AC Business,6888,Coach-2,S-32,Married,3,3,26.41,Daal Chaawal,Shahdad Pur,3:27,3:29,Child,7
7774,Shalimar Express,Zain Nawaz Rana,Male,17,Engineer,AC Business,6888,Coach-4,S-44,Single,3,3,10.33,Karahi,Padidan,1:04,1:06,Child,6
7775,Shalimar Express,Ahmed Rizwan Sheikh,Female,47,Teacher,Economy,3588,Coach-12,S-78,Married,1,0,48.64,Daal Chaawal,Usmanwala,8:58,9:00,Female,2
7776,Shalimar Express,Amir Saeed Rana,Female,74,Soldier,Economy,3588,Coach-8,S-24,Married,0,4,28.3,Nihari,Padidan,1:04,1:06,Female,5
7777,Shalimar Express,Fatima Fahad Bhatti,Female,25,Businessperson,Economy,6888,Coach-6,S-95,Married,0,3,36.55,Daal Chaawal,Vihari,13:35,13:40,Female,4
7778,Shalimar Express,Amir Saeed Siddiqui,Male,34,Doctor,AC Business,6888,Coach-11,S-8,Single,3,2,15.83,Paratha Roll,Ghotki,21:21,21:23,Male,5
7779,Shalimar Express,Bilal Asghar Sheikh,Female,43,Teacher,Economy,3588,Coach-19,S-32,Single,1,4,36.46,Daal Chaawal,Gagoo,12:38,12:40,Female,5
7780,Shalimar Express,Fatima Raza Bhatti,Female,65,Businessperson,AC Business,3588,Coach-9,S-6,Married,0,1,48.55,Nihari,Basirpur,10:03,10:05,Female,2
7781,Shalimar Express,Ayesha Jamal Jutt,Male,34,Engineer,Economy,6888,Coach-11,S-89,Single,4,1,42.7,Karahi,Dera Nawab Sahib,17:43,17:45,Male,5
7782,Shalimar Express,Ali Jamal Rana,Male,34,Police Officer,Economy,6888,Coach-5,S-64,Married,0,1,19.45,Karahi,Raiwind Jn.,7:10,7:15,Male,2
7783,Shalimar Express,Ahmed Rizwan Jutt,Male,32,Artist,AC Business,6888,Coach-17,S-54,Married,0,3,49.35,Biryani,Liaquatpur,18:16,18:18,Male,4
7784,Shalimar Express,Hira Iqbal Sheikh,Female,32,Soldier,AC Business,3588,Coach-4,S-8,Married,4,2,20.47,Daal Chaawal,Nawabshah Jn.,2:26,2:28,Female,7
7785,Shalimar Express,Fatima Hussain Jutt,Female,51,Artist,AC Business,6888,Coach-2,S-95,Married,2,0,35.79,Nihari,Mahrabpur,0:11,0:13,Female,3
7786,Shalimar Express,Zain Asghar Butt,Female,72,Lawyer,AC Business,6888,Coach-6,S-84,Married,3,0,39.42,Karahi,Lahore Jn.,-,6:15,Female,4
7787,Shalimar Express,Sara Hussain Sheikh,Male,16,Teacher,Economy,6888,Coach-17,S-31,Married,3,4,35.41,Daal Chaawal,Kotri Jn.,5:22,5:24,Child,8
7788,Shalimar Express,Ali Jamal Butt,Male,61,Police Officer,AC Business,6888,Coach-2,S-2,Married,3,4,13.71,Paratha Roll,Lahore Jn.,-,6:15,Male,8
7789,Shalimar Express,Ayesha Iqbal Bhatti,Female,35,Artist,Economy,3588,Coach-5,S-49,Single,2,4,35.82,Daal Chaawal,Kasur Jn.,7:40,8:20,Female,6
7790,Shalimar Express,Amir Asghar Butt,Female,75,Student,Economy,6888,Coach-20,S-39,Single,4,1,43.35,Daal Chaawal,Kot Lakhpat,6:43,6:45,Female,5
7791,Shalimar Express,Amir Hussain Chaudhry,Male,66,Artist,AC Business,6888,Coach-3,S-77,Single,0,2,45.73,Biryani,Dera Nawab Sahib,17:43,17:45,Male,2
7792,Shalimar Express,Bilal Fahad Qureshi,Female,50,Farmer,Economy,6888,Coach-5,S-39,Married,2,0,31.95,Paratha Roll,Kasur Jn.,7:40,8:20,Female,3
7793,Shalimar Express,Hira Jamal Bhatti,Female,22,Student,Economy,3588,Coach-8,S-59,Single,0,4,17.83,Nihari,Mahrabpur,0:11,0:13,Female,4
7794,Shalimar Express,Hira Hussain Butt,Male,68,Lawyer,AC Business,3588,Coach-12,S-28,Married,3,0,48.44,Karahi,Nawabshah Jn.,2:26,2:28,Male,4
7795,Shalimar Express,Hira Asghar Rana,Female,21,Teacher,AC Business,3588,Coach-7,S-18,Married,4,2,12.37,Biryani,,16:20,16:25,Female,7
7796,Shalimar Express,Ayesha Hussain Chaudhry,Female,74,Farmer,Economy,3588,Coach-12,S-63,Single,1,0,31.65,Karahi,Karore Pakka,15:10,15:15,Female,1
7797,Shalimar Express,Hira Murtaza Chaudhry,Male,42,Artist,Economy,3588,Coach-5,S-72,Married,2,2,31.8,Nihari,Hyderabad Jn,4:50,5:00,Male,5
7798,Shalimar Express,Sara Nawaz Sheikh,Male,27,Teacher,AC Business,3588,Coach-10,S-28,Single,1,4,27.44,Paratha Roll,Lodhran Jn.,15:57,15:59,Male,5
7799,Shalimar Express,Amir Raza Malik,Male,71,Student,AC Business,3588,Coach-2,S-67,Married,4,1,38.12,Nihari,Lahore Jn.,-,6:15,Male,6
7800,Shalimar Express,Sara Iqbal Chaudhry,Male,36,Lawyer,Economy,6888,Coach-9,S-96,Married,4,0,14.99,Biryani,Liaquatpur,18:16,18:18,Male,5
7801,Shalimar Express,Amir Jamal Jutt,Female,40,Doctor,Economy,6888,Coach-11,S-22,Married,3,0,34.59,Karahi,Basirpur,10:03,10:05,Female,4
7802,Shalimar Express,Ayesha Asghar Chaudhry,Female,56,Artist,Economy,3588,Coach-18,S-52,Married,1,1,48.26,Daal Chaawal,Rohri Jn.,22:35,23:00,Female,3
7803,Shalimar Express,Zain Hussain Chaudhry,Male,63,Businessperson,AC Business,3588,Coach-3,S-33,Single,4,4,16.18,Daal Chaawal,Vihari,13:35,13:40,Male,8
7804,Shalimar Express,Bilal Rizwan Khan,Male,41,Doctor,Economy,3588,Coach-9,S-93,Married,1,4,44.9,Nihari,Mailsi,14:25,14:30,Male,6
7805,Shalimar Express,Bilal Jamal Malik,Male,24,Doctor,Economy,3588,Coach-15,S-66,Single,2,0,31.05,Biryani,Jamrani Wah,15:37,15:39,Male,2
7806,Shalimar Express,Ali Nawaz Siddiqui,Female,64,Engineer,Economy,3588,Coach-9,S-55,Married,0,4,31.71,Paratha Roll,Mir Pur Mathelo,20:47,20:49,Female,5
7807,Shalimar Express,Ali Rizwan Butt,Female,38,Student,AC Business,6888,Coach-1,S-57,Single,3,0,33.89,Paratha Roll,Mailsi,14:25,14:30,Female,3
7808,Shalimar Express,Amir Raza Rana,Male,12,Engineer,Economy,3588,Coach-2,S-80,Married,0,0,46.75,Karahi,Ghotki,21:21,21:23,Child,1
7809,Shalimar Express,Ayesha Jamal Qureshi,Male,28,Businessperson,AC Business,3588,Coach-8,S-71,Single,4,4,23.38,Biryani,Kotri Jn.,5:22,5:24,Male,8
7810,Shalimar Express,Ahmed Asghar Sheikh,Male,53,Doctor,Economy,3588,Coach-9,S-46,Married,4,2,13.62,Biryani,Liaquatpur,18:16,18:18,Male,7
7811,Shalimar Express,Hira Rizwan Jutt,Female,64,Student,AC Business,6888,Coach-7,S-76,Married,1,3,41.71,Karahi,Basirpur,10:03,10:05,Female,5
7812,Shalimar Express,Noor Murtaza Sheikh,Female,5,Student,AC Business,3588,Coach-1,S-26,Married,3,0,45.75,Biryani,Arif Wala,12:10,12:15,Child,4
7813,Shalimar Express,Hira Murtaza Qureshi,Male,42,Lawyer,Economy,6888,Coach-20,S-6,Married,4,3,44.26,Biryani,Landhi Jn.,7:10,7:12,Male,8
7814,Shalimar Express,Ayesha Jamal Siddiqui,Male,,Artist,AC Business,6888,Coach-15,S-62,Single,4,2,12.39,Karahi,Karore Pakka,15:10,15:15,Child,6
7815,Shalimar Express,Ahmed Murtaza Khan,Female,20,Artist,Economy,6888,Coach-4,S-6,Married,0,3,40.81,Paratha Roll,Khudian,8:45,8:47,Female,4
7816,Shalimar Express,Sara Raza Jutt,Female,63,Lawyer,Economy,6888,Coach-5,S-30,Single,3,3,36.39,Biryani,Karore Pakka,15:10,15:15,Female,6
7817,Shalimar Express,Zain Asghar Bhatti,Female,70,Engineer,AC Business,6888,Coach-2,S-40,Single,3,1,18.86,Daal Chaawal,Hyderabad Jn,4:50,5:00,Female,4
7818,Shalimar Express,Ali Murtaza Jutt,Male,10,Doctor,AC Business,6888,Coach-10,S-31,Single,1,1,35.65,Biryani,Vihari,13:35,13:40,Child,2
7819,Shalimar Express,Noor Raza Jutt,Male,21,Police Officer,Economy,6888,Coach-13,S-79,Single,3,0,28.77,Biryani,Lahore Jn.,-,6:15,Male,3
7820,Shalimar Express,Bilal Jamal Khan,Male,64,Teacher,Economy,6888,Coach-20,S-73,Married,3,1,38.33,Karahi,Haveli Wasawewala,10:30,10:32,Male,5
7821,Shalimar Express,Ayesha Raza Rana,Male,45,Farmer,Economy,6888,Coach-20,S-62,Single,2,3,46.34,Karahi,Padidan,1:04,1:06,Male,5
7822,Shalimar Express,Bilal Saeed Bhatti,Female,11,Lawyer,AC Business,6888,Coach-10,S-27,Single,3,1,19.8,Karahi,Raiwind Jn.,7:10,7:15,Child,4
7823,Shalimar Express,Ahmed Rizwan Khan,Female,52,Student,Economy,3588,Coach-5,S-16,Single,2,2,34.79,Daal Chaawal,Khanpur Jn.,18:55,19:00,Female,4
7824,Shalimar Express,Noor Nawaz Butt,Male,76,Businessperson,AC Business,3588,Coach-14,S-98,Married,4,4,15.58,Karahi,Kanganpur,9:21,9:23,Male,9
7825,Shalimar Express,Ali Jamal Chaudhry,Male,75,Student,Economy,3588,Coach-16,S-60,Married,3,2,41.79,Karahi,Walton,6:32,6:34,Male,6
